Region,material,super_category,sub_use,cohort_year,surviving_stock_Mt,cohort_age,is_ghost
South Asia,Metal_Fe,machinery,machinery_group,2024,39.60308653045529,0,FALSE
South Asia,Metal_Fe,machinery,machinery_group,1900,1.6328712092565956e-19,124,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1905,4.1306477518195224e-17,119,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1910,2.1127521720653067e-15,114,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1915,9.177069735564312e-14,109,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1920,2.2311485309510857e-12,104,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1925,7.047324154417867e-11,99,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1930,1.9006649745683733e-9,94,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1935,2.071284594663118e-8,89,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1940,2.866159340141064e-7,84,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1945,2.1596227545760495e-6,79,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1950,1.1432240498693312e-5,74,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1955,8.494837906557716e-5,69,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1960,8.161362077324627e-4,64,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1965,0.009184790154570736,59,TRUE
South Asia,Metal_Fe,machinery,machinery_group,1970,0.028757976205937664,54,TRUE
South Asia,Metal_Fe,machinery,vehicles_group,1970,5.189899393501127e-10,54,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1971,1.7470200131963368e-9,53,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1972,4.846908718912723e-9,52,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1973,1.2018045751532209e-8,51,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1974,2.6770072088491607e-8,50,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1975,7.805654732739204e-8,49,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1976,1.875160139783613e-7,48,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1977,4.3990771268805914e-7,47,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1978,1.1697051144037587e-6,46,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1979,1.996886781255424e-6,45,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1980,4.660261780379512e-6,44,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1981,1.4368774358994509e-5,43,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1982,2.5047970255060058e-5,42,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1983,5.0475162510347336e-5,41,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1984,9.019692172049488e-5,40,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1985,1.6110840552838396e-4,39,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1986,4.7712980493514026e-4,38,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1987,7.302849520126828e-4,37,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1988,0.0011496062372369237,36,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1989,0.001844882889578334,35,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1990,0.003772378195741029,34,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1991,0.006667151960097641,33,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1992,0.011689136057531286,32,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1993,0.017526391057839222,31,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1994,0.03025862812436794,30,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1995,0.04732396746503833,29,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1996,0.10012520815355117,28,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1997,0.12436125295019293,27,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1998,0.1611653666628464,26,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,1999,0.2637889398612627,25,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2000,0.33326780640201176,24,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2001,0.4742477461104048,23,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2002,0.4386412653414248,22,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2003,0.8773756667320813,21,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2004,1.3485429178421917,20,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2005,1.357789438100968,19,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2006,2.2646912679277174,18,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2007,4.005045873726465,17,FALSE
South Asia,Metal_Fe,machinery,vehicles_group,2008,5.453929916399287,16,FALSE
