scenario,region,variable,year,value,index
SSP3,Middle East & North Africa,Population,2063,1312.7840386,1.7098854979437323
SSP3,Middle East & North Africa,Population,2064,1325.6018127999998,1.726580495426997
SSP3,Middle East & North Africa,Population,2065,1338.4195869999999,1.7432754929102618
SSP3,Middle East & North Africa,Population,2066,1350.4058341999998,1.7588874364283331
SSP3,Middle East & North Africa,Population,2067,1362.3920814,1.7744993799464046
SSP3,Middle East & North Africa,Population,2068,1374.3783286,1.7901113234644759
SSP3,Middle East & North Africa,Population,2069,1386.3645758000002,1.8057232669825474
SSP3,Middle East & North Africa,Population,2070,1398.3508230000002,1.8213352105006186
SSP3,Middle East & North Africa,Population,2071,1409.6426012,1.8360426164580883
SSP3,Middle East & North Africa,Population,2072,1420.9343793999997,1.850750022415558
SSP3,Middle East & North Africa,Population,2073,1432.2261575999994,1.8654574283730276
SSP3,Middle East & North Africa,Population,2074,1443.5179357999991,1.8801648343304973
SSP3,Middle East & North Africa,Population,2075,1454.8097139999988,1.894872240287967
SSP3,Middle East & North Africa,Population,2076,1465.6286811999992,1.9089638155768756
SSP3,Middle East & North Africa,Population,2077,1476.4476483999995,1.9230553908657841
SSP3,Middle East & North Africa,Population,2078,1487.2666155999998,1.9371469661546927
SSP3,Middle East & North Africa,Population,2079,1498.0855828,1.9512385414436015
SSP3,Middle East & North Africa,Population,2080,1508.9045500000004,1.9653301167325101
SSP3,Middle East & North Africa,Population,2081,1519.5512236000004,1.9791972816695507
SSP3,Middle East & North Africa,Population,2082,1530.1978972000002,1.9930644466065908
SSP3,Middle East & North Africa,Population,2083,1540.8445708000002,2.0069316115436315
SSP3,Middle East & North Africa,Population,2084,1551.4912444,2.0207987764806714
SSP3,Middle East & North Africa,Population,2085,1562.137918,2.034665941417712
SSP3,Middle East & North Africa,Population,2086,1572.7553312,2.048494995033962
SSP3,Middle East & North Africa,Population,2087,1583.3727444,2.062324048650212
SSP3,Middle East & North Africa,Population,2088,1593.9901576,2.0761531022664617
SSP3,Middle East & North Africa,Population,2089,1604.6075708,2.0899821558827116
SSP3,Middle East & North Africa,Population,2090,1615.2249840000002,2.1038112094989616
SSP3,Middle East & North Africa,Population,2091,1625.6000836,2.1173246525513925
SSP3,Middle East & North Africa,Population,2092,1635.9751832000002,2.130838095603824
SSP3,Middle East & North Africa,Population,2093,1646.3502828,2.144351538656255
SSP3,Middle East & North Africa,Population,2094,1656.7253824000002,2.1578649817086863
SSP3,Middle East & North Africa,Population,2095,1667.100482,2.1713784247611176
SSP3,Middle East & North Africa,Population,2096,1677.1212784,2.1844303921361012
SSP3,Middle East & North Africa,Population,2097,1687.1420748,2.1974823595110853
SSP3,Middle East & North Africa,Population,2098,1697.1628712,2.210534326886069
SSP3,Middle East & North Africa,Population,2099,1707.1836676,2.223586294261053
SSP3,Middle East & North Africa,Population,2100,1717.204464,2.236638261636037
SSP3,North America,GDP|PPP,1950,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1951,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1952,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1953,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1954,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1955,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1956,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1957,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1958,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1959,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1960,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1961,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1962,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1963,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1964,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1965,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1966,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1967,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1968,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1969,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1970,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1971,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1972,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1973,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1974,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1975,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1976,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1977,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1978,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1979,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1980,23623.565117375998,0.3371317190321189
SSP3,North America,GDP|PPP,1981,24440.561573363997,0.3487910692733655
SSP3,North America,GDP|PPP,1982,25257.558029352,0.3604504195146122
SSP3,North America,GDP|PPP,1983,26074.55448534,0.3721097697558588
SSP3,North America,GDP|PPP,1984,26891.550941328,0.3837691199971055
SSP3,North America,GDP|PPP,1985,27708.547397316,0.3954284702383521
SSP3,North America,GDP|PPP,1986,28673.5712337888,0.4092003181063839
SSP3,North America,GDP|PPP,1987,29638.5950702616,0.4229721659744157
SSP3,North America,GDP|PPP,1988,30603.618906734402,0.43674401384244754
SSP3,North America,GDP|PPP,1989,31568.6427432072,0.45051586171047936
SSP3,North America,GDP|PPP,1990,32533.66657968,0.4642877095785112
SSP3,North America,GDP|PPP,1991,33385.426058736004,0.4764431626589118
SSP3,North America,GDP|PPP,1992,34237.185537792,0.4885986157393123
SSP3,North America,GDP|PPP,1993,35088.945016848,0.500754068819713
SSP3,North America,GDP|PPP,1994,35940.704495904,0.5129095219001134
SSP3,North America,GDP|PPP,1995,36792.46397496,0.5250649749805141
SSP3,North America,GDP|PPP,1996,38242.432550472004,0.5457574655498295
SSP3,North America,GDP|PPP,1997,39692.401125984004,0.5664499561191451
SSP3,North America,GDP|PPP,1998,41142.369701496,0.5871424466884604
SSP3,North America,GDP|PPP,1999,42592.338277008,0.6078349372577759
SSP3,North America,GDP|PPP,2000,44042.30685252,0.6285274278270915
SSP3,North America,GDP|PPP,2001,45225.639420568,0.6454147579515052
SSP3,North America,GDP|PPP,2002,46408.971988616,0.6623020880759191
SSP3,North America,GDP|PPP,2003,47592.304556664,0.6791894182003327
SSP3,North America,GDP|PPP,2004,48775.637124712004,0.6960767483247466
SSP3,North America,GDP|PPP,2005,49958.96969276,0.7129640784491603
SSP3,North America,GDP|PPP,2006,50467.214642104,0.7202172382753926
SSP3,North America,GDP|PPP,2007,50975.459591448,0.727470398101625
SSP3,North America,GDP|PPP,2008,51483.704540792,0.7347235579278573
SSP3,North America,GDP|PPP,2009,51991.949490136,0.7419767177540896
SSP3,North America,GDP|PPP,2010,52500.19443948,0.749229877580322
SSP3,North America,GDP|PPP,2011,53750.605533496004,0.7670744848412463
SSP3,North America,GDP|PPP,2012,55001.016627512,0.7849190921021706
SSP3,North America,GDP|PPP,2013,56251.427721528,0.802763699363095
SSP3,North America,GDP|PPP,2014,57501.838815544004,0.8206083066240193
SSP3,North America,GDP|PPP,2015,58752.24990956,0.8384529138849436
SSP3,North America,GDP|PPP,2016,59608.692753904,0.8506752032359305
SSP3,North America,GDP|PPP,2017,60465.135598248,0.8628974925869174
SSP3,North America,GDP|PPP,2018,61321.578442592,0.8751197819379043
SSP3,North America,GDP|PPP,2019,62178.021286936004,0.8873420712888912
SSP3,North America,GDP|PPP,2020,63034.46413128,0.8995643606398781
SSP3,North America,GDP|PPP,2021,64793.900971976,0.9246732704799085
SSP3,North America,GDP|PPP,2022,66553.337812672,0.9497821803199391
SSP3,North America,GDP|PPP,2023,68312.774653368,0.9748910901599696
SSP3,North America,GDP|PPP,2024,70072.211494064,1
SSP3,North America,GDP|PPP,2025,71831.64833476,1.0251089098400306
SSP3,North America,GDP|PPP,2026,73196.301588552,1.0445838660986553
SSP3,North America,GDP|PPP,2027,74560.954842344,1.06405882235728
SSP3,North America,GDP|PPP,2028,75925.608096136,1.0835337786159047
SSP3,North America,GDP|PPP,2029,77290.261349928,1.1030087348745294
SSP3,North America,GDP|PPP,2030,78654.91460372,1.1224836911331542
SSP3,North America,GDP|PPP,2031,79647.337978328,1.136646557602583
SSP3,North America,GDP|PPP,2032,80639.761352936,1.1508094240720117
SSP3,North America,GDP|PPP,2033,81632.18472754401,1.1649722905414406
SSP3,North America,GDP|PPP,2034,82624.60810215201,1.1791351570108695
SSP3,North America,GDP|PPP,2035,83617.03147676,1.1932980234802981
SSP3,North America,GDP|PPP,2036,84371.836264168,1.2040698368898397
SSP3,North America,GDP|PPP,2037,85126.641051576,1.2148416502993815
SSP3,North America,GDP|PPP,2038,85881.445838984,1.225613463708923
SSP3,North America,GDP|PPP,2039,86636.25062639201,1.236385277118465
SSP3,North America,GDP|PPP,2040,87391.0554138,1.2471570905280065
SSP3,North America,GDP|PPP,2041,88037.5757126,1.256383576820005
SSP3,North America,GDP|PPP,2042,88684.0960114,1.2656100631120035
SSP3,North America,GDP|PPP,2043,89330.6163102,1.274836549404002
SSP3,North America,GDP|PPP,2044,89977.13660900001,1.2840630356960006
SSP3,North America,GDP|PPP,2045,90623.6569078,1.293289521987999
SSP3,North America,GDP|PPP,2046,91258.575774952,1.302350444336736
SSP3,North America,GDP|PPP,2047,91893.494642104,1.3114113666854732
SSP3,North America,GDP|PPP,2048,92528.413509256,1.3204722890342104
SSP3,North America,GDP|PPP,2049,93163.332376408,1.3295332113829474
SSP3,North America,GDP|PPP,2050,93798.25124356,1.3385941337316845
SSP3,North America,GDP|PPP,2051,94454.122553432,1.347954068231933
SSP3,North America,GDP|PPP,2052,95109.993863304,1.3573140027321817
SSP3,North America,GDP|PPP,2053,95765.86517317599,1.3666739372324301
SSP3,North America,GDP|PPP,2054,96421.736483048,1.3760338717326785
SSP3,North America,GDP|PPP,2055,97077.60779292,1.3853938062329272
SSP3,North America,GDP|PPP,2056,97733.457327824,1.3947534299827722
SSP3,North America,GDP|PPP,2057,98389.306862728,1.4041130537326172
SSP3,North America,GDP|PPP,2058,99045.156397632,1.4134726774824622
SSP3,North America,GDP|PPP,2059,99701.005932536,1.4228323012323072
SSP3,North America,GDP|PPP,2060,100356.85546744001,1.4321919249821522
SSP3,North America,GDP|PPP,2061,101012.462475064,1.4415480876270192
SSP3,North America,GDP|PPP,2062,101668.069482688,1.4509042502718865
SSP3,North America,GDP|PPP,2063,102323.676490312,1.4602604129167538
SSP3,North America,GDP|PPP,2064,102979.283497936,1.469616575561621
SSP3,North America,GDP|PPP,2065,103634.89050556,1.4789727382064883
SSP3,North America,GDP|PPP,2066,104260.367942776,1.4878989219800516
SSP3,North America,GDP|PPP,2067,104885.84537999201,1.4968251057536148
SSP3,North America,GDP|PPP,2068,105511.322817208,1.5057512895271778
SSP3,North America,GDP|PPP,2069,106136.800254424,1.5146774733007409
SSP3,North America,GDP|PPP,2070,106762.27769164,1.5236036570743041
SSP3,North America,GDP|PPP,2071,107370.840175904,1.5322884476822836
SSP3,North America,GDP|PPP,2072,107979.40266016801,1.5409732382902632
SSP3,North America,GDP|PPP,2073,108587.965144432,1.5496580288982427
SSP3,North America,GDP|PPP,2074,109196.52762869601,1.5583428195062223
SSP3,North America,GDP|PPP,2075,109805.09011296001,1.5670276101142018
SSP3,North America,GDP|PPP,2076,110412.76768315201,1.5756997721201558
SSP3,North America,GDP|PPP,2077,111020.445253344,1.5843719341261098
SSP3,North America,GDP|PPP,2078,111628.122823536,1.5930440961320638
SSP3,North America,GDP|PPP,2079,112235.800393728,1.601716258138018
SSP3,North America,GDP|PPP,2080,112843.47796392,1.610388420143972
SSP3,North America,GDP|PPP,2081,113468.307750072,1.6193053612941015
SSP3,North America,GDP|PPP,2082,114093.13753622399,1.6282223024442308
SSP3,North America,GDP|PPP,2083,114717.967322376,1.6371392435943606
SSP3,North America,GDP|PPP,2084,115342.797108528,1.6460561847444901
SSP3,North America,GDP|PPP,2085,115967.62689468,1.6549731258946196
SSP3,North America,GDP|PPP,2086,116620.35473836,1.6642882000126284
SSP3,North America,GDP|PPP,2087,117273.08258203999,1.6736032741306373
SSP3,North America,GDP|PPP,2088,117925.81042572,1.6829183482486463
SSP3,North America,GDP|PPP,2089,118578.5382694,1.6922334223666553
SSP3,North America,GDP|PPP,2090,119231.26611308,1.701548496484664
SSP3,North America,GDP|PPP,2091,119916.842975872,1.711332358705854
SSP3,North America,GDP|PPP,2092,120602.419838664,1.7211162209270439
SSP3,North America,GDP|PPP,2093,121287.996701456,1.7309000831482337
SSP3,North America,GDP|PPP,2094,121973.573564248,1.7406839453694236
SSP3,North America,GDP|PPP,2095,122659.15042704,1.7504678075906135
SSP3,North America,GDP|PPP,2096,123377.178861944,1.7607147859518548
SSP3,North America,GDP|PPP,2097,124095.207296848,1.7709617643130962
SSP3,North America,GDP|PPP,2098,124813.23573175199,1.7812087426743373
SSP3,North America,GDP|PPP,2099,125531.264166656,1.7914557210355788
SSP3,North America,GDP|PPP,2100,126249.29260156,1.8017026993968202
SSP3,North America,GDP|PPP [per capita],1950,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1951,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1952,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1953,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1954,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1955,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1956,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1957,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1958,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1959,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1960,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1961,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1962,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1963,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1964,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1965,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1966,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1967,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1968,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1969,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1970,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1971,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1972,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1973,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1974,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1975,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1976,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1977,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1978,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1979,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1980,187827.52419293197,0.5655066644901852
SSP3,North America,GDP|PPP [per capita],1981,191505.61732058588,0.5765805802287929
SSP3,North America,GDP|PPP [per capita],1982,195183.71044823978,0.5876544959674006
SSP3,North America,GDP|PPP [per capita],1983,198861.80357589366,0.5987284117060083
SSP3,North America,GDP|PPP [per capita],1984,202539.89670354757,0.609802327444616
SSP3,North America,GDP|PPP [per capita],1985,206217.98983120147,0.6208762431832238
SSP3,North America,GDP|PPP [per capita],1986,210052.39187210912,0.6324207700984629
SSP3,North America,GDP|PPP [per capita],1987,213886.79391301677,0.6439652970137021
SSP3,North America,GDP|PPP [per capita],1988,217721.19595392438,0.6555098239289412
SSP3,North America,GDP|PPP [per capita],1989,221555.59799483203,0.6670543508441804
SSP3,North America,GDP|PPP [per capita],1990,225390.00003573968,0.6785988777594195
SSP3,North America,GDP|PPP [per capita],1991,227360.03201407552,0.68453020341467
SSP3,North America,GDP|PPP [per capita],1992,229330.06399241136,0.6904615290699203
SSP3,North America,GDP|PPP [per capita],1993,231300.09597074724,0.6963928547251709
SSP3,North America,GDP|PPP [per capita],1994,233270.12794908308,0.7023241803804212
SSP3,North America,GDP|PPP [per capita],1995,235240.15992741892,0.7082555060356717
SSP3,North America,GDP|PPP [per capita],1996,240548.31291360286,0.7242371674174035
SSP3,North America,GDP|PPP [per capita],1997,245856.4658997868,0.7402188287991355
SSP3,North America,GDP|PPP [per capita],1998,251164.61888597073,0.7562004901808673
SSP3,North America,GDP|PPP [per capita],1999,256472.77187215467,0.7721821515625993
SSP3,North America,GDP|PPP [per capita],2000,261780.9248583386,0.7881638129443311
SSP3,North America,GDP|PPP [per capita],2001,265951.56208069046,0.8007206687861202
SSP3,North America,GDP|PPP [per capita],2002,270122.19930304226,0.8132775246279093
SSP3,North America,GDP|PPP [per capita],2003,274292.8365253941,0.8258343804696984
SSP3,North America,GDP|PPP [per capita],2004,278463.4737477459,0.8383912363114874
SSP3,North America,GDP|PPP [per capita],2005,282634.11097009777,0.8509480921532765
SSP3,North America,GDP|PPP [per capita],2006,282794.19377321214,0.8514300656681829
SSP3,North America,GDP|PPP [per capita],2007,282954.2765763265,0.8519120391830894
SSP3,North America,GDP|PPP [per capita],2008,283114.3593794409,0.852394012697996
SSP3,North America,GDP|PPP [per capita],2009,283274.44218255527,0.8528759862129024
SSP3,North America,GDP|PPP [per capita],2010,283434.52498566965,0.8533579597278089
SSP3,North America,GDP|PPP [per capita],2011,287153.8399407674,0.8645559851688797
SSP3,North America,GDP|PPP [per capita],2012,290873.1548958651,0.8757540106099504
SSP3,North America,GDP|PPP [per capita],2013,294592.46985096287,0.8869520360510211
SSP3,North America,GDP|PPP [per capita],2014,298311.7848060606,0.8981500614920919
SSP3,North America,GDP|PPP [per capita],2015,302031.09976115834,0.9093480869331627
SSP3,North America,GDP|PPP [per capita],2016,302594.38239537145,0.9110440049569338
SSP3,North America,GDP|PPP [per capita],2017,303157.66502958455,0.9127399229807048
SSP3,North America,GDP|PPP [per capita],2018,303720.9476637977,0.9144358410044762
SSP3,North America,GDP|PPP [per capita],2019,304284.2302980108,0.9161317590282473
SSP3,North America,GDP|PPP [per capita],2020,304847.5129322239,0.9178276770520184
SSP3,North America,GDP|PPP [per capita],2021,311670.6968775518,0.9383707577890137
SSP3,North America,GDP|PPP [per capita],2022,318493.88082287967,0.9589138385260091
SSP3,North America,GDP|PPP [per capita],2023,325317.0647682076,0.9794569192630046
SSP3,North America,GDP|PPP [per capita],2024,332140.2487135355,1
SSP3,North America,GDP|PPP [per capita],2025,338963.43265886337,1.0205430807369953
SSP3,North America,GDP|PPP [per capita],2026,344463.1354399313,1.0371014557077185
SSP3,North America,GDP|PPP [per capita],2027,349962.8382209992,1.0536598306784415
SSP3,North America,GDP|PPP [per capita],2028,355462.5410020671,1.0702182056491643
SSP3,North America,GDP|PPP [per capita],2029,360962.243783135,1.0867765806198872
SSP3,North America,GDP|PPP [per capita],2030,366461.94656420295,1.1033349555906102
SSP3,North America,GDP|PPP [per capita],2031,370713.99254142144,1.1161369149848355
SSP3,North America,GDP|PPP [per capita],2032,374966.03851863986,1.1289388743790603
SSP3,North America,GDP|PPP [per capita],2033,379218.08449585835,1.1417408337732853
SSP3,North America,GDP|PPP [per capita],2034,383470.1304730768,1.15454279316751
SSP3,North America,GDP|PPP [per capita],2035,387722.17645029526,1.167344752561735
SSP3,North America,GDP|PPP [per capita],2036,391138.17160134646,1.1776295499155103
SSP3,North America,GDP|PPP [per capita],2037,394554.1667523976,1.1879143472692855
SSP3,North America,GDP|PPP [per capita],2038,397970.1619034488,1.1981991446230607
SSP3,North America,GDP|PPP [per capita],2039,401386.15705449996,1.2084839419768356
SSP3,North America,GDP|PPP [per capita],2040,404802.15220555116,1.2187687393306108
SSP3,North America,GDP|PPP [per capita],2041,407726.6451581395,1.2275737334977304
SSP3,North America,GDP|PPP [per capita],2042,410651.1381107278,1.23637872766485
SSP3,North America,GDP|PPP [per capita],2043,413575.6310633162,1.2451837218319697
SSP3,North America,GDP|PPP [per capita],2044,416500.1240159045,1.2539887159990892
SSP3,North America,GDP|PPP [per capita],2045,419424.61696849286,1.2627937101662088
SSP3,North America,GDP|PPP [per capita],2046,421974.0678980985,1.2704695366867234
SSP3,North America,GDP|PPP [per capita],2047,424523.51882770413,1.278145363207238
SSP3,North America,GDP|PPP [per capita],2048,427072.9697573097,1.285821189727752
SSP3,North America,GDP|PPP [per capita],2049,429622.42068691534,1.2934970162482666
SSP3,North America,GDP|PPP [per capita],2050,432171.871616521,1.3011728427687812
SSP3,North America,GDP|PPP [per capita],2051,434582.8421849869,1.3084317358954174
SSP3,North America,GDP|PPP [per capita],2052,436993.8127534528,1.3156906290220536
SSP3,North America,GDP|PPP [per capita],2053,439404.78332191875,1.3229495221486898
SSP3,North America,GDP|PPP [per capita],2054,441815.7538903846,1.3302084152753257
SSP3,North America,GDP|PPP [per capita],2055,444226.7244588506,1.3374673084019622
SSP3,North America,GDP|PPP [per capita],2056,446179.1995645674,1.3433457742406532
SSP3,North America,GDP|PPP [per capita],2057,448131.6746702843,1.3492242400793442
SSP3,North America,GDP|PPP [per capita],2058,450084.14977600117,1.3551027059180352
SSP3,North America,GDP|PPP [per capita],2059,452036.6248817181,1.3609811717567264
SSP3,North America,GDP|PPP [per capita],2060,453989.0999874349,1.3668596375954174
SSP3,North America,GDP|PPP [per capita],2061,455516.5409911294,1.3714584208191027
SSP3,North America,GDP|PPP [per capita],2062,457043.9819948239,1.376057204042788
SSP3,North America,GDP|PPP [per capita],2063,458571.42299851833,1.3806559872664732
SSP3,North America,GDP|PPP [per capita],2064,460098.8640022128,1.3852547704901588
SSP3,North America,GDP|PPP [per capita],2065,461626.3050059073,1.3898535537138441
SSP3,North America,GDP|PPP [per capita],2066,462656.45640681393,1.3929551091709036
SSP3,North America,GDP|PPP [per capita],2067,463686.60780772055,1.3960566646279633
SSP3,North America,GDP|PPP [per capita],2068,464716.75920862716,1.399158220085023
SSP3,North America,GDP|PPP [per capita],2069,465746.9106095338,1.4022597755420827
SSP3,North America,GDP|PPP [per capita],2070,466777.0620104404,1.4053613309991424
SSP3,North America,GDP|PPP [per capita],2071,467475.31934671465,1.407463627661407
SSP3,North America,GDP|PPP [per capita],2072,468173.57668298885,1.4095659243236716
SSP3,North America,GDP|PPP [per capita],2073,468871.8340192631,1.4116682209859364
SSP3,North America,GDP|PPP [per capita],2074,469570.0913555373,1.413770517648201
SSP3,North America,GDP|PPP [per capita],2075,470268.34869181155,1.4158728143104657
SSP3,North America,GDP|PPP [per capita],2076,470811.4860130034,1.4175080793025754
SSP3,North America,GDP|PPP [per capita],2077,471354.6233341952,1.4191433442946848
SSP3,North America,GDP|PPP [per capita],2078,471897.760655387,1.4207786092867947
SSP3,North America,GDP|PPP [per capita],2079,472440.8979765788,1.422413874278904
SSP3,North America,GDP|PPP [per capita],2080,472984.03529777064,1.4240491392710137
SSP3,North America,GDP|PPP [per capita],2081,473479.8052952364,1.4255417918459004
SSP3,North America,GDP|PPP [per capita],2082,473975.5752927022,1.4270344444207872
SSP3,North America,GDP|PPP [per capita],2083,474471.34529016796,1.4285270969956738
SSP3,North America,GDP|PPP [per capita],2084,474967.11528763373,1.4300197495705607
SSP3,North America,GDP|PPP [per capita],2085,475462.8852850995,1.4315124021454473
SSP3,North America,GDP|PPP [per capita],2086,475900.9308869927,1.4328312594763184
SSP3,North America,GDP|PPP [per capita],2087,476338.97648888594,1.4341501168071897
SSP3,North America,GDP|PPP [per capita],2088,476777.0220907792,1.4354689741380608
SSP3,North America,GDP|PPP [per capita],2089,477215.0676926724,1.4367878314689322
SSP3,North America,GDP|PPP [per capita],2090,477653.11329456564,1.4381066887998033
SSP3,North America,GDP|PPP [per capita],2091,477959.7188182506,1.4390298094540224
SSP3,North America,GDP|PPP [per capita],2092,478266.32434193545,1.4399529301082412
SSP3,North America,GDP|PPP [per capita],2093,478572.9298656204,1.4408760507624605
SSP3,North America,GDP|PPP [per capita],2094,478879.53538930527,1.4417991714166793
SSP3,North America,GDP|PPP [per capita],2095,479186.1409129902,1.4427222920708984
SSP3,North America,GDP|PPP [per capita],2096,479312.1251904462,1.4431016025517691
SSP3,North America,GDP|PPP [per capita],2097,479438.1094679022,1.4434809130326396
SSP3,North America,GDP|PPP [per capita],2098,479564.09374535823,1.4438602235135103
SSP3,North America,GDP|PPP [per capita],2099,479690.07802281424,1.4442395339943808
SSP3,North America,GDP|PPP [per capita],2100,479816.06230027025,1.4446188444752515
SSP3,North America,Population,1950,160.730842,0.4239646417757208
SSP3,North America,Population,1951,163.63321299999998,0.43162031424034486
SSP3,North America,Population,1952,166.535584,0.4392759867049689
SSP3,North America,Population,1953,169.437955,0.446931659169593
SSP3,North America,Population,1954,172.340326,0.45458733163421705
SSP3,North America,Population,1955,175.242697,0.4622430040988411
SSP3,North America,Population,1956,178.6949084,0.4713490073482676
SSP3,North America,Population,1957,182.14711979999998,0.48045501059769413
SSP3,North America,Population,1958,185.5993312,0.48956101384712064
SSP3,North America,Population,1959,189.05154259999998,0.4986670170965471
SSP3,North America,Population,1960,192.503754,0.5077730203459737
SSP3,North America,Population,1961,195.62588159999999,0.5160083514936329
SSP3,North America,Population,1962,198.74800919999998,0.5242436826412921
SSP3,North America,Population,1963,201.8701368,0.5324790137889513
SSP3,North America,Population,1964,204.9922644,0.5407143449366105
SSP3,North America,Population,1965,208.114392,0.5489496760842698
SSP3,North America,Population,1966,210.5360976,0.5553374827703709
SSP3,North America,Population,1967,212.9578032,0.5617252894564719
SSP3,North America,Population,1968,215.37950880000002,0.5681130961425731
SSP3,North America,Population,1969,217.80121440000002,0.5745009028286742
SSP3,North America,Population,1970,220.22292000000002,0.5808887095147752
SSP3,North America,Population,1971,222.8372136,0.5877845114394646
SSP3,North America,Population,1972,225.4515072,0.5946803133641542
SSP3,North America,Population,1973,228.0658008,0.6015761152888436
SSP3,North America,Population,1974,230.6800944,0.6084719172135331
SSP3,North America,Population,1975,233.294388,0.6153677191382225
SSP3,North America,Population,1976,235.8761556,0.6221777262411665
SSP3,North America,Population,1977,238.4579232,0.6289877333441105
SSP3,North America,Population,1978,241.0396908,0.6357977404470544
SSP3,North America,Population,1979,243.6214584,0.6426077475499983
SSP3,North America,Population,1980,246.203226,0.6494177546529423
SSP3,North America,Population,1981,248.9071006,0.6565498471121821
SSP3,North America,Population,1982,251.6109752,0.663681939571422
SSP3,North America,Population,1983,254.3148498,0.6708140320306618
SSP3,North America,Population,1984,257.0187244,0.6779461244899017
SSP3,North America,Population,1985,259.722599,0.6850782169491415
SSP3,North America,Population,1986,262.557375,0.6925555920216518
SSP3,North America,Population,1987,265.392151,0.7000329670941624
SSP3,North America,Population,1988,268.226927,0.7075103421666727
SSP3,North America,Population,1989,271.061703,0.7149877172391832
SSP3,North America,Population,1990,273.896479,0.7224650923116936
SSP3,North America,Population,1991,277.7616764,0.7326604413230765
